timestamp,PM2.5,PM10,Temperature,Humidity,CO,epa_pm25,epa_pm10,epa_co,epa_aqi,epa_category,ml_aqi,ml_category
2025-05-14 23:41:11+00:00,14.0,16.0,32.1,44.0,5.0,55.0,14.8,56.0,56.0,Moderate,90.2,Moderate
2025-05-14 23:41:44+00:00,13.0,17.0,32.0,44.0,5.0,52.9,15.7,56.0,56.0,Moderate,89.4,Moderate
2025-05-14 23:42:17+00:00,13.0,17.0,32.0,44.0,5.0,52.9,15.7,56.0,56.0,Moderate,89.4,Moderate
2025-05-14 23:42:50+00:00,13.0,17.0,32.0,45.0,5.0,52.9,15.7,56.0,56.0,Moderate,89.4,Moderate
2025-05-14 23:43:24+00:00,14.0,14.0,32.0,44.0,5.0,55.0,13.0,56.0,56.0,Moderate,90.1,Moderate
2025-05-14 23:43:58+00:00,15.0,15.0,32.0,44.0,5.0,57.1,13.9,56.0,57.1,Moderate,91.0,Moderate
2025-05-14 23:44:31+00:00,15.0,15.0,32.0,44.0,5.0,57.1,13.9,56.0,57.1,Moderate,91.0,Moderate
2025-05-14 23:45:04+00:00,14.0,14.0,32.1,44.0,5.0,55.0,13.0,56.0,56.0,Moderate,90.1,Moderate
2025-05-14 23:45:39+00:00,13.0,14.0,32.1,44.0,5.0,52.9,13.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:46:12+00:00,13.0,14.0,32.1,44.0,5.0,52.9,13.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:46:46+00:00,13.0,14.0,32.1,44.0,5.0,52.9,13.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:47:20+00:00,13.0,14.0,32.2,44.0,6.0,52.9,13.0,66.0,66.0,Moderate,89.6,Moderate
2025-05-14 23:47:54+00:00,13.0,14.0,32.1,44.0,5.0,52.9,13.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:48:27+00:00,13.0,14.0,32.1,44.0,5.0,52.9,13.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:49:00+00:00,13.0,14.0,32.2,44.0,5.0,52.9,13.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:49:33+00:00,13.0,16.0,32.1,44.0,5.0,52.9,14.8,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:50:07+00:00,12.0,15.0,32.1,44.0,5.0,50.0,13.9,56.0,56.0,Moderate,88.4,Moderate
2025-05-14 23:50:40+00:00,13.0,15.0,32.2,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:51:13+00:00,13.0,15.0,32.1,44.0,4.0,52.9,13.9,45.5,52.9,Moderate,88.9,Moderate
2025-05-14 23:51:46+00:00,13.0,15.0,32.1,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:52:19+00:00,13.0,15.0,32.1,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-14 23:52:53+00:00,12.0,14.0,32.1,44.0,5.0,50.0,13.0,56.0,56.0,Moderate,88.4,Moderate
2025-05-14 23:53:26+00:00,12.0,14.0,32.1,44.0,5.0,50.0,13.0,56.0,56.0,Moderate,88.4,Moderate
2025-05-14 23:53:59+00:00,12.0,12.0,32.1,44.0,5.0,50.0,11.1,56.0,56.0,Moderate,88.3,Moderate
2025-05-14 23:54:32+00:00,13.0,13.0,32.1,44.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:55:05+00:00,13.0,13.0,32.1,44.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:55:38+00:00,13.0,13.0,32.1,44.0,5.0,52.9,12.0,56.0,56.0,Moderate,89.2,Moderate
2025-05-14 23:56:11+00:00,10.0,11.0,32.1,44.0,6.0,41.7,10.2,66.0,66.0,Moderate,86.8,Moderate
2025-05-14 23:56:44+00:00,11.0,12.0,32.0,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-14 23:57:18+00:00,11.0,12.0,32.1,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-14 23:57:51+00:00,11.0,12.0,32.0,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-14 23:58:24+00:00,10.0,12.0,32.0,44.0,5.0,41.7,11.1,56.0,56.0,Moderate,86.5,Moderate
2025-05-14 23:58:57+00:00,10.0,12.0,32.0,44.0,5.0,41.7,11.1,56.0,56.0,Moderate,86.5,Moderate
2025-05-14 23:59:30+00:00,9.0,11.0,32.1,45.0,5.0,37.5,10.2,56.0,56.0,Moderate,85.6,Moderate
2025-05-15 00:00:03+00:00,9.0,11.0,32.0,44.0,5.0,37.5,10.2,56.0,56.0,Moderate,85.6,Moderate
2025-05-15 00:00:36+00:00,9.0,11.0,32.0,44.0,5.0,37.5,10.2,56.0,56.0,Moderate,85.6,Moderate
2025-05-15 00:01:09+00:00,10.0,12.0,32.0,44.0,5.0,41.7,11.1,56.0,56.0,Moderate,86.5,Moderate
2025-05-15 00:01:43+00:00,11.0,12.0,32.1,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-15 00:02:16+00:00,11.0,12.0,32.0,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-15 00:02:49+00:00,11.0,12.0,32.0,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-15 00:03:22+00:00,11.0,14.0,32.1,44.0,5.0,45.8,13.0,56.0,56.0,Moderate,87.5,Moderate
2025-05-15 00:03:55+00:00,11.0,14.0,32.0,44.0,5.0,45.8,13.0,56.0,56.0,Moderate,87.5,Moderate
2025-05-15 00:04:28+00:00,12.0,15.0,32.0,44.0,5.0,50.0,13.9,56.0,56.0,Moderate,88.4,Moderate
2025-05-15 00:05:01+00:00,13.0,15.0,32.0,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-15 00:05:34+00:00,13.0,15.0,32.0,44.0,5.0,52.9,13.9,56.0,56.0,Moderate,89.3,Moderate
2025-05-15 00:06:07+00:00,12.0,15.0,32.1,44.0,5.0,50.0,13.9,56.0,56.0,Moderate,88.4,Moderate
2025-05-15 00:06:41+00:00,12.0,15.0,32.2,44.0,5.0,50.0,13.9,56.0,56.0,Moderate,88.4,Moderate
2025-05-15 00:07:14+00:00,12.0,16.0,32.3,44.0,5.0,50.0,14.8,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:07:48+00:00,12.0,15.0,32.3,44.0,5.0,50.0,13.9,56.0,56.0,Moderate,88.4,Moderate
2025-05-15 00:08:21+00:00,12.0,16.0,32.5,44.0,5.0,50.0,14.8,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:08:54+00:00,11.0,12.0,32.5,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-15 00:09:27+00:00,11.0,12.0,32.6,44.0,6.0,45.8,11.1,66.0,66.0,Moderate,87.7,Moderate
2025-05-15 00:10:00+00:00,11.0,12.0,32.7,44.0,5.0,45.8,11.1,56.0,56.0,Moderate,87.4,Moderate
2025-05-15 00:10:33+00:00,12.0,16.0,32.8,44.0,5.0,50.0,14.8,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:11:06+00:00,12.0,16.0,32.8,44.0,6.0,50.0,14.8,66.0,66.0,Moderate,88.8,Moderate
2025-05-15 00:11:40+00:00,12.0,16.0,32.8,44.0,5.0,50.0,14.8,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:12:13+00:00,12.0,16.0,32.9,44.0,5.0,50.0,14.8,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:12:46+00:00,11.0,14.0,33.0,44.0,5.0,45.8,13.0,56.0,56.0,Moderate,87.5,Moderate
2025-05-15 00:13:19+00:00,10.0,13.0,32.9,44.0,5.0,41.7,12.0,56.0,56.0,Moderate,86.6,Moderate
2025-05-15 00:13:55+00:00,10.0,13.0,32.9,45.0,5.0,41.7,12.0,56.0,56.0,Moderate,86.5,Moderate
2025-05-15 00:14:28+00:00,12.0,17.0,33.0,45.0,6.0,50.0,15.7,66.0,66.0,Moderate,88.8,Moderate
2025-05-15 00:15:01+00:00,12.0,17.0,33.0,44.0,6.0,50.0,15.7,66.0,66.0,Moderate,88.9,Moderate
2025-05-15 00:15:34+00:00,12.0,17.0,32.9,44.0,5.0,50.0,15.7,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:16:07+00:00,12.0,17.0,33.0,44.0,5.0,50.0,15.7,56.0,56.0,Moderate,88.5,Moderate
2025-05-15 00:16:40+00:00,11.0,15.0,33.0,44.0,5.0,45.8,13.9,56.0,56.0,Moderate,87.5,Moderate
2025-05-15 00:17:15+00:00,11.0,15.0,33.0,44.0,6.0,45.8,13.9,66.0,66.0,Moderate,87.9,Moderate
2025-05-15 00:17:48+00:00,15.0,15.0,33.1,45.0,5.0,57.1,13.9,56.0,57.1,Moderate,91.0,Moderate
2025-05-15 00:18:21+00:00,15.0,15.0,33.1,45.0,5.0,57.1,13.9,56.0,57.1,Moderate,91.0,Moderate
2025-05-15 00:18:54+00:00,15.0,15.0,33.1,45.0,6.0,57.1,13.9,66.0,66.0,Moderate,91.4,Moderate
2025-05-15 00:19:28+00:00,15.0,16.0,33.1,45.0,6.0,57.1,14.8,66.0,66.0,Moderate,91.4,Moderate
2025-05-15 00:20:00+00:00,12.0,14.0,33.2,45.0,5.0,50.0,13.0,56.0,56.0,Moderate,88.3,Moderate
2025-05-15 00:20:34+00:00,11.0,13.0,33.1,44.0,6.0,45.8,12.0,66.0,66.0,Moderate,87.8,Moderate
2025-05-15 00:21:07+00:00,11.0,13.0,33.2,45.0,6.0,45.8,12.0,66.0,66.0,Moderate,87.8,Moderate
2025-05-15 00:21:40+00:00,10.0,12.0,33.2,45.0,5.0,41.7,11.1,56.0,56.0,Moderate,86.5,Moderate
2025-05-15 00:22:13+00:00,10.0,12.0,33.2,45.0,5.0,41.7,11.1,56.0,56.0,Moderate,86.5,Moderate
2025-05-15 00:22:46+00:00,11.0,13.0,33.2,45.0,5.0,45.8,12.0,56.0,56.0,Moderate,87.4,Moderate
2025-05-15 00:23:20+00:00,11.0,14.0,33.2,44.0,6.0,45.8,13.0,66.0,66.0,Moderate,87.8,Moderate
2025-05-15 00:23:53+00:00,11.0,14.0,33.2,45.0,6.0,45.8,13.0,66.0,66.0,Moderate,87.8,Moderate
