timestamp,PM2.5,PM10,Temperature,Humidity,CO,epa_aqi,epa_category,ml_aqi,ml_category
2025-05-14 07:40:32+00:00,20.0,22.0,30.6,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 07:41:05+00:00,20.0,22.0,30.4,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 07:41:38+00:00,19.0,20.0,30.5,51.0,7.0,76.0,Moderate,75.9,Moderate
2025-05-14 07:42:12+00:00,19.0,20.0,30.5,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:42:45+00:00,19.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:43:18+00:00,19.0,20.0,30.5,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:43:52+00:00,18.0,19.0,30.6,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 07:44:25+00:00,19.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:44:58+00:00,19.0,20.0,30.5,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:45:31+00:00,18.0,19.0,30.5,51.0,7.0,76.0,Moderate,75.9,Moderate
2025-05-14 07:46:04+00:00,18.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 07:46:38+00:00,18.0,20.0,30.5,51.0,7.0,76.0,Moderate,75.9,Moderate
2025-05-14 07:47:11+00:00,19.0,21.0,30.6,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:47:44+00:00,19.0,21.0,30.5,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:48:17+00:00,19.0,21.0,30.5,51.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 07:48:50+00:00,19.0,21.0,30.6,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:49:59+00:00,19.0,21.0,30.6,52.0,7.0,76.0,Moderate,75.9,Moderate
2025-05-14 07:50:32+00:00,19.0,21.0,30.5,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:51:05+00:00,19.0,21.0,30.5,52.0,7.0,76.0,Moderate,75.9,Moderate
2025-05-14 07:51:38+00:00,19.0,21.0,30.5,52.0,7.0,76.0,Moderate,75.9,Moderate
2025-05-14 07:52:12+00:00,19.0,21.0,30.5,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 07:52:45+00:00,21.0,23.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 07:53:19+00:00,21.0,23.0,30.5,52.0,7.0,76.0,Moderate,76.2,Moderate
2025-05-14 07:53:52+00:00,21.0,23.0,30.6,51.0,8.0,86.0,Moderate,86.2,Moderate
2025-05-14 07:54:25+00:00,22.0,23.0,30.6,52.0,7.0,76.0,Moderate,77.6,Moderate
2025-05-14 07:54:58+00:00,22.0,24.0,30.5,51.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 07:55:31+00:00,23.0,24.0,30.5,51.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 07:56:04+00:00,23.0,24.0,30.6,51.0,9.0,96.0,Moderate,91.4,Moderate
2025-05-14 07:56:37+00:00,21.0,23.0,30.6,52.0,8.0,86.0,Moderate,86.2,Moderate
2025-05-14 07:57:11+00:00,21.0,23.0,30.5,51.0,8.0,86.0,Moderate,86.2,Moderate
2025-05-14 07:57:44+00:00,21.0,23.0,30.5,51.0,8.0,86.0,Moderate,86.2,Moderate
2025-05-14 07:58:17+00:00,22.0,23.0,30.6,51.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 07:58:50+00:00,22.0,24.0,30.6,52.0,8.0,86.0,Moderate,86.3,Moderate
2025-05-14 07:59:23+00:00,21.0,23.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 07:59:56+00:00,18.0,20.0,30.5,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:00:30+00:00,17.0,20.0,30.6,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:01:03+00:00,17.0,20.0,30.4,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:01:36+00:00,21.0,24.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:02:09+00:00,21.0,24.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:02:42+00:00,21.0,24.0,30.5,52.0,7.0,76.0,Moderate,76.2,Moderate
2025-05-14 08:03:16+00:00,21.0,24.0,30.5,51.0,8.0,86.0,Moderate,86.2,Moderate
2025-05-14 08:03:49+00:00,21.0,22.0,30.5,52.0,8.0,86.0,Moderate,86.2,Moderate
2025-05-14 08:04:22+00:00,21.0,22.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:04:55+00:00,20.0,21.0,30.5,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 08:05:28+00:00,20.0,21.0,30.5,51.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:06:02+00:00,20.0,21.0,30.5,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 08:06:35+00:00,19.0,20.0,30.5,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:07:08+00:00,19.0,20.0,30.5,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:07:41+00:00,19.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:08:16+00:00,19.0,26.0,30.4,51.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:08:50+00:00,19.0,25.0,30.4,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:09:23+00:00,19.0,20.0,30.4,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:09:56+00:00,19.0,20.0,30.4,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:10:29+00:00,19.0,20.0,30.4,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:11:02+00:00,20.0,21.0,30.5,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 08:11:37+00:00,20.0,21.0,30.4,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 08:12:10+00:00,20.0,21.0,30.4,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 08:12:46+00:00,19.0,20.0,30.4,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:13:19+00:00,19.0,20.0,30.4,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:13:52+00:00,19.0,20.0,30.4,52.0,8.0,86.0,Moderate,85.9,Moderate
2025-05-14 08:14:26+00:00,18.0,19.0,30.4,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:14:58+00:00,18.0,19.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:15:32+00:00,18.0,19.0,30.5,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:16:05+00:00,18.0,19.0,30.4,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:16:38+00:00,18.0,19.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:17:11+00:00,17.0,19.0,30.4,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:17:44+00:00,17.0,19.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:18:18+00:00,17.0,20.0,30.4,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:18:51+00:00,17.0,20.0,30.4,52.0,9.0,96.0,Moderate,91.2,Moderate
2025-05-14 08:19:24+00:00,20.0,21.0,30.4,52.0,8.0,86.0,Moderate,86.1,Moderate
2025-05-14 08:19:57+00:00,17.0,19.0,30.4,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:20:31+00:00,17.0,19.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:21:07+00:00,17.0,19.0,30.5,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:21:40+00:00,17.0,19.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:22:13+00:00,17.0,19.0,30.4,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:22:46+00:00,17.0,19.0,30.4,52.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:23:20+00:00,17.0,19.0,30.4,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:23:53+00:00,15.0,17.0,30.4,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:24:26+00:00,15.0,17.0,30.4,52.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:25:00+00:00,15.0,17.0,30.4,52.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 08:25:33+00:00,15.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:26:06+00:00,15.0,17.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:26:39+00:00,15.0,17.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:27:12+00:00,15.0,17.0,30.5,51.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:27:45+00:00,15.0,19.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:28:19+00:00,15.0,20.0,30.5,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 08:28:52+00:00,17.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:29:25+00:00,17.0,20.0,30.5,51.0,7.0,76.0,Moderate,75.8,Moderate
2025-05-14 08:29:58+00:00,17.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:30:32+00:00,17.0,20.0,30.4,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:31:05+00:00,17.0,20.0,30.5,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:31:39+00:00,17.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:32:12+00:00,17.0,17.0,30.5,51.0,7.0,76.0,Moderate,75.8,Moderate
2025-05-14 08:32:45+00:00,17.0,17.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:33:18+00:00,14.0,15.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:33:51+00:00,14.0,15.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:34:24+00:00,15.0,16.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:34:58+00:00,15.0,16.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:35:30+00:00,16.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:36:04+00:00,16.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:36:37+00:00,16.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 08:37:10+00:00,16.0,18.0,30.5,51.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 08:37:43+00:00,14.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:38:16+00:00,14.0,17.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:38:49+00:00,14.0,17.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:39:22+00:00,14.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:39:55+00:00,15.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 08:40:28+00:00,15.0,17.0,30.5,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 08:41:01+00:00,15.0,17.0,30.5,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:41:34+00:00,14.0,16.0,30.6,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:42:07+00:00,14.0,17.0,30.5,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:42:40+00:00,15.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:43:14+00:00,16.0,17.0,30.5,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 08:43:47+00:00,16.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 08:44:20+00:00,15.0,16.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:44:53+00:00,14.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:45:26+00:00,14.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:45:59+00:00,14.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:46:32+00:00,15.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:47:05+00:00,15.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:47:39+00:00,13.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:48:12+00:00,13.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:48:45+00:00,13.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:49:18+00:00,13.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:49:51+00:00,13.0,18.0,30.3,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:50:25+00:00,13.0,19.0,30.4,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:50:58+00:00,13.0,19.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:51:31+00:00,13.0,19.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:52:04+00:00,12.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.4,Moderate
2025-05-14 08:52:37+00:00,12.0,17.0,30.3,51.0,8.0,86.0,Moderate,85.4,Moderate
2025-05-14 08:53:10+00:00,12.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.4,Moderate
2025-05-14 08:53:43+00:00,12.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.4,Moderate
2025-05-14 08:54:16+00:00,13.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:54:49+00:00,13.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:55:22+00:00,13.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:55:55+00:00,15.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:56:28+00:00,15.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 08:57:01+00:00,15.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 08:57:34+00:00,15.0,18.0,30.4,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 08:58:07+00:00,13.0,17.0,30.4,51.0,8.0,86.0,Moderate,85.5,Moderate
2025-05-14 08:58:42+00:00,13.0,17.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 08:59:15+00:00,17.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.8,Moderate
2025-05-14 08:59:50+00:00,16.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 09:00:23+00:00,16.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 09:02:50+00:00,16.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 09:03:27+00:00,15.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 09:04:00+00:00,15.0,18.0,30.5,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 09:05:13+00:00,15.0,18.0,30.5,50.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 09:05:46+00:00,13.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 09:06:19+00:00,13.0,16.0,30.5,51.0,7.0,76.0,Moderate,75.3,Moderate
2025-05-14 09:06:52+00:00,13.0,16.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 09:07:25+00:00,13.0,16.0,30.5,51.0,7.0,76.0,Moderate,75.3,Moderate
2025-05-14 09:07:58+00:00,14.0,18.0,30.5,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 09:08:31+00:00,14.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 09:09:05+00:00,14.0,18.0,30.4,51.0,7.0,76.0,Moderate,75.4,Moderate
2025-05-14 09:09:38+00:00,14.0,18.0,30.3,51.0,8.0,86.0,Moderate,85.6,Moderate
2025-05-14 09:10:11+00:00,15.0,17.0,30.3,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 09:10:44+00:00,15.0,17.0,30.5,51.0,7.0,76.0,Moderate,75.7,Moderate
2025-05-14 09:11:17+00:00,17.0,20.0,30.4,51.0,7.0,76.0,Moderate,75.8,Moderate
2025-05-14 09:11:50+00:00,17.0,20.0,30.4,51.0,7.0,76.0,Moderate,75.8,Moderate
2025-05-14 09:12:23+00:00,17.0,20.0,30.4,51.0,7.0,76.0,Moderate,75.8,Moderate
2025-05-14 09:12:56+00:00,16.0,19.0,30.4,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 09:13:29+00:00,16.0,19.0,30.5,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 09:14:02+00:00,16.0,19.0,30.3,51.0,7.0,76.0,Moderate,75.6,Moderate
2025-05-14 09:14:35+00:00,11.0,16.0,30.4,51.0,8.0,86.0,Moderate,85.4,Moderate
2025-05-14 09:15:08+00:00,11.0,16.0,30.4,51.0,8.0,86.0,Moderate,85.4,Moderate
2025-05-14 09:15:42+00:00,11.0,16.0,30.4,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:16:15+00:00,11.0,16.0,30.5,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:16:48+00:00,11.0,16.0,30.4,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:17:21+00:00,12.0,16.0,30.4,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:17:54+00:00,12.0,16.0,30.5,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:18:27+00:00,14.0,17.0,30.6,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:19:00+00:00,16.0,17.0,30.6,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:19:34+00:00,16.0,17.0,30.8,51.0,9.0,96.0,Moderate,91.3,Moderate
2025-05-14 09:20:10+00:00,16.0,17.0,30.8,51.0,11.0,126.3,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:20:43+00:00,16.0,17.0,30.9,51.0,10.0,109.4,Unhealthy for Sensitive Groups,105.8,Unhealthy for Sensitive Groups
2025-05-14 09:21:16+00:00,20.0,22.0,30.9,50.0,10.0,109.4,Unhealthy for Sensitive Groups,106.0,Unhealthy for Sensitive Groups
2025-05-14 09:21:49+00:00,20.0,22.0,31.0,50.0,10.0,109.4,Unhealthy for Sensitive Groups,106.0,Unhealthy for Sensitive Groups
2025-05-14 09:22:23+00:00,74.0,78.0,31.1,50.0,10.0,160.6,Unhealthy,160.5,Unhealthy
2025-05-14 09:22:56+00:00,75.0,79.0,31.0,50.0,11.0,161.1,Unhealthy,161.1,Unhealthy
2025-05-14 09:23:29+00:00,75.0,79.0,31.1,50.0,9.0,161.1,Unhealthy,161.1,Unhealthy
2025-05-14 09:24:02+00:00,76.0,80.0,31.2,50.0,10.0,161.6,Unhealthy,161.6,Unhealthy
2025-05-14 09:24:35+00:00,76.0,80.0,31.3,50.0,11.0,161.6,Unhealthy,161.6,Unhealthy
2025-05-14 09:25:08+00:00,76.0,80.0,31.2,50.0,9.0,161.6,Unhealthy,161.6,Unhealthy
2025-05-14 09:25:41+00:00,76.0,80.0,31.2,50.0,11.0,161.6,Unhealthy,161.6,Unhealthy
2025-05-14 09:26:14+00:00,85.0,89.0,31.3,50.0,10.0,166.2,Unhealthy,166.2,Unhealthy
2025-05-14 09:26:47+00:00,86.0,91.0,31.4,50.0,11.0,166.7,Unhealthy,166.8,Unhealthy
2025-05-14 09:27:20+00:00,234.0,243.0,31.3,50.0,11.0,283.7,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:27:54+00:00,236.0,245.0,31.4,50.0,10.0,285.7,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:28:27+00:00,237.0,246.0,31.2,50.0,11.0,286.7,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:29:00+00:00,238.0,247.0,31.1,50.0,11.0,287.7,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:29:33+00:00,237.0,246.0,31.1,50.0,10.0,286.7,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:30:09+00:00,280.0,292.0,31.0,50.0,11.0,330.2,Hazardous,199.7,Unhealthy
2025-05-14 09:30:42+00:00,280.0,292.0,30.9,50.0,10.0,330.2,Hazardous,199.7,Unhealthy
2025-05-14 09:31:15+00:00,282.0,294.0,30.8,51.0,11.0,332.2,Hazardous,199.7,Unhealthy
2025-05-14 09:31:48+00:00,281.0,294.0,30.8,51.0,11.0,331.2,Hazardous,199.7,Unhealthy
2025-05-14 09:32:21+00:00,281.0,294.0,30.8,51.0,9.0,331.2,Hazardous,199.7,Unhealthy
2025-05-14 09:32:54+00:00,281.0,294.0,30.8,51.0,11.0,331.2,Hazardous,199.7,Unhealthy
2025-05-14 09:33:28+00:00,293.0,307.0,30.8,51.0,10.0,343.1,Hazardous,199.7,Unhealthy
2025-05-14 09:34:01+00:00,294.0,307.0,30.8,51.0,11.0,344.1,Hazardous,199.7,Unhealthy
2025-05-14 09:34:34+00:00,286.0,294.0,30.7,51.0,10.0,336.2,Hazardous,199.7,Unhealthy
2025-05-14 09:35:07+00:00,286.0,294.0,30.8,51.0,10.0,336.2,Hazardous,199.7,Unhealthy
2025-05-14 09:35:40+00:00,285.0,293.0,30.9,51.0,10.0,335.2,Hazardous,199.7,Unhealthy
2025-05-14 09:36:16+00:00,286.0,293.0,31.0,50.0,10.0,336.2,Hazardous,199.7,Unhealthy
2025-05-14 09:36:49+00:00,283.0,294.0,30.9,50.0,10.0,333.2,Hazardous,199.7,Unhealthy
2025-05-14 09:37:23+00:00,253.0,262.0,31.0,51.0,10.0,303.5,Hazardous,199.7,Unhealthy
2025-05-14 09:37:56+00:00,257.0,266.0,31.0,50.0,10.0,307.4,Hazardous,199.7,Unhealthy
2025-05-14 09:38:32+00:00,257.0,266.0,31.0,51.0,9.0,307.4,Hazardous,199.7,Unhealthy
2025-05-14 09:39:05+00:00,251.0,261.0,31.2,50.0,9.0,301.5,Hazardous,199.7,Unhealthy
2025-05-14 09:39:41+00:00,251.0,261.0,31.2,50.0,10.0,301.5,Hazardous,199.7,Unhealthy
2025-05-14 09:40:14+00:00,252.0,262.0,31.1,50.0,9.0,302.5,Hazardous,199.7,Unhealthy
2025-05-14 09:40:47+00:00,250.0,260.0,31.2,50.0,9.0,299.6,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:41:23+00:00,249.0,259.0,31.1,50.0,9.0,298.6,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:41:56+00:00,248.0,259.0,31.0,50.0,9.0,297.6,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:42:29+00:00,248.0,258.0,31.1,51.0,9.0,297.6,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:43:02+00:00,222.0,231.0,30.9,50.0,8.0,271.9,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:43:35+00:00,223.0,231.0,30.9,51.0,9.0,272.8,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:44:08+00:00,224.0,232.0,30.9,50.0,10.0,273.8,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:44:41+00:00,224.0,232.0,30.9,50.0,9.0,273.8,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:45:15+00:00,224.0,232.0,30.8,50.0,9.0,273.8,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:45:48+00:00,216.0,225.0,30.9,50.0,9.0,265.9,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:47:34+00:00,219.0,227.0,31.1,50.0,9.0,268.9,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:48:07+00:00,201.0,207.0,31.1,50.0,9.0,251.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:48:40+00:00,201.0,206.0,31.3,50.0,9.0,251.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:49:15+00:00,204.0,210.0,31.4,50.0,9.0,254.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:49:48+00:00,201.0,211.0,31.7,49.0,9.0,251.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:50:21+00:00,201.0,211.0,31.9,49.0,9.0,251.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:50:59+00:00,201.0,211.0,31.9,49.0,8.0,251.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:51:35+00:00,201.0,212.0,32.0,48.0,9.0,251.0,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:52:44+00:00,195.0,205.0,32.1,48.0,8.0,245.1,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:53:20+00:00,195.0,205.0,32.2,48.0,9.0,245.1,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:53:53+00:00,195.0,205.0,32.2,48.0,9.0,245.1,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:54:27+00:00,187.0,197.0,32.2,48.0,9.0,237.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:55:00+00:00,186.0,197.0,32.3,48.0,9.0,236.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:55:33+00:00,186.0,197.0,32.3,48.0,9.0,236.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:56:06+00:00,180.0,190.0,32.3,48.0,8.0,230.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:56:39+00:00,185.0,192.0,32.3,48.0,9.0,235.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:57:13+00:00,184.0,191.0,32.4,48.0,10.0,234.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:57:47+00:00,184.0,192.0,32.4,48.0,10.0,234.2,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:58:20+00:00,173.0,179.0,32.4,48.0,9.0,223.3,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:58:53+00:00,173.0,180.0,32.5,48.0,9.0,223.3,Very Unhealthy,199.7,Unhealthy
2025-05-14 09:59:26+00:00,173.0,180.0,32.4,48.0,9.0,223.3,Very Unhealthy,199.7,Unhealthy
2025-05-14 10:00:39+00:00,170.0,177.0,32.1,48.0,10.0,220.3,Very Unhealthy,199.7,Unhealthy
